#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
604	SAV2458	chr	+	2594569	2595025	2594569	2595025	1	2594569,	2595025,	2441	none	cmpl	cmpl	0,
604	SAV2459	chr	-	2595192	2596770	2595192	2596770	1	2595192,	2596770,	2442	none	cmpl	cmpl	0,
604	SAV2460	chr	+	2596964	2597714	2596964	2597714	1	2596964,	2597714,	2443	none	cmpl	cmpl	0,
604	SAV2461	chr	-	2597862	2597988	2597862	2597988	1	2597862,	2597988,	2444	none	cmpl	cmpl	0,
604	SAV2462	chr	-	2598075	2599269	2598075	2599269	1	2598075,	2599269,	2445	none	cmpl	cmpl	0,
604	SAV2463	chr	-	2599280	2600030	2599280	2600030	1	2599280,	2600030,	2446	none	cmpl	cmpl	0,
604	SAV2464	chr	-	2600022	2600838	2600022	2600838	1	2600022,	2600838,	2447	none	cmpl	cmpl	0,
604	SAV2465	chr	-	2600834	2601704	2600834	2601704	1	2600834,	2601704,	2448	none	cmpl	cmpl	0,
604	SAV2466	chr	-	2601700	2602636	2601700	2602636	1	2601700,	2602636,	2449	none	cmpl	cmpl	0,
604	SAV2467	chr	-	2602648	2604247	2602648	2604247	1	2602648,	2604247,	2450	none	cmpl	cmpl	0,
604	SAV2468	chr	-	2604389	2605691	2604389	2605691	1	2604389,	2605691,	2451	none	cmpl	cmpl	0,
604	SAV2469	chr	-	2605683	2606502	2605683	2606502	1	2605683,	2606502,	2452	none	cmpl	cmpl	0,
604	SAV2470	chr	-	2606512	2607334	2606512	2607334	1	2606512,	2607334,	2453	none	cmpl	cmpl	0,
604	SAV2471	chr	-	2608023	2608791	2608023	2608791	1	2608023,	2608791,	2454	none	cmpl	cmpl	0,
604	SAV2472	chr	-	2608890	2609709	2608890	2609709	1	2608890,	2609709,	2455	none	cmpl	cmpl	0,
604	SAV2473	chr	+	2609943	2611482	2609943	2611482	1	2609943,	2611482,	2456	none	cmpl	cmpl	0,
604	SAV2474	chr	-	2611594	2612017	2611594	2612017	1	2611594,	2612017,	2457	none	cmpl	cmpl	0,
604	SAV2475	chr	-	2612468	2612888	2612468	2612888	1	2612468,	2612888,	2458	none	cmpl	cmpl	0,
604	SAV2476	chr	-	2612914	2613325	2612914	2613325	1	2612914,	2613325,	2459	none	cmpl	cmpl	0,
604	SAV2477	chr	-	2613591	2614104	2613591	2614104	1	2613591,	2614104,	2460	none	cmpl	cmpl	0,
604	SAV2478	chr	-	2614263	2614959	2614263	2614959	1	2614263,	2614959,	2461	none	cmpl	cmpl	0,
604	SAV2479	chr	+	2615247	2615529	2615247	2615529	1	2615247,	2615529,	2462	none	cmpl	cmpl	0,
604	SAV2480	chr	-	2615788	2615980	2615788	2615980	1	2615788,	2615980,	2463	none	cmpl	cmpl	0,
604	SAV2481	chr	-	2616540	2617335	2616540	2617335	1	2616540,	2617335,	2464	none	cmpl	cmpl	0,
604	SAV2482	chr	-	2617870	2618158	2617870	2618158	1	2617870,	2618158,	2465	none	cmpl	cmpl	0,
604	SAV2483	chr	-	2618160	2618487	2618160	2618487	1	2618160,	2618487,	2466	none	cmpl	cmpl	0,
604	SAV2484	chr	-	2618486	2619812	2618486	2619812	1	2618486,	2619812,	2467	none	cmpl	cmpl	0,
604	SAV2485	chr	-	2619798	2620593	2619798	2620593	1	2619798,	2620593,	2468	none	cmpl	cmpl	0,
75	SAV2486	chr	-	2620836	2621610	2620836	2621610	1	2620836,	2621610,	2469	none	cmpl	cmpl	0,
605	SAV2487	chr	-	2621721	2622498	2621721	2622498	1	2621721,	2622498,	2470	none	cmpl	cmpl	0,
605	SAV2488	chr	-	2622801	2624292	2622801	2624292	1	2622801,	2624292,	2471	none	cmpl	cmpl	0,
605	SAV2489	chr	-	2624331	2625663	2624331	2625663	1	2624331,	2625663,	2472	none	cmpl	cmpl	0,
605	SAV2490	chr	-	2625664	2626057	2625664	2626057	1	2625664,	2626057,	2473	none	cmpl	cmpl	0,
605	SAV2491	chr	+	2626245	2627997	2626245	2627997	1	2626245,	2627997,	2474	none	cmpl	cmpl	0,
605	SAV2492	chr	+	2628280	2628547	2628280	2628547	1	2628280,	2628547,	2475	none	cmpl	cmpl	0,
605	SAV2493	chr	+	2628690	2628999	2628690	2628999	1	2628690,	2628999,	2476	none	cmpl	cmpl	0,
605	SAV2494	chr	-	2629106	2629340	2629106	2629340	1	2629106,	2629340,	2477	none	cmpl	cmpl	0,
605	SAV2495	chr	-	2629436	2630513	2629436	2630513	1	2629436,	2630513,	2478	none	cmpl	cmpl	0,
605	SAV2496	chr	-	2630896	2631487	2630896	2631487	1	2630896,	2631487,	2479	none	cmpl	cmpl	0,
605	SAV2497	chr	-	2632908	2634243	2632908	2634243	1	2632908,	2634243,	2480	none	cmpl	cmpl	0,
605	SAV2498	chr	-	2634547	2634907	2634547	2634907	1	2634547,	2634907,	2481	sarH3	cmpl	cmpl	0,
605	SAV2499	chr	+	2635227	2635971	2635227	2635971	1	2635227,	2635971,	2482	sarH2	cmpl	cmpl	0,
605	SAV2500	chr	-	2636181	2637048	2636181	2637048	1	2636181,	2637048,	2483	gtaB	cmpl	cmpl	0,
605	SAV2501	chr	-	2637220	2638540	2637220	2638540	1	2637220,	2638540,	2484	tnp	cmpl	cmpl	0,
605	SAV2502	chr	-	2638748	2641634	2638748	2641634	1	2638748,	2641634,	2485	fnbB	cmpl	cmpl	0,
605	SAV2503	chr	-	2642314	2645431	2642314	2645431	1	2642314,	2645431,	2486	fnb	cmpl	cmpl	0,
605	SAV2504	chr	-	2645565	2645766	2645565	2645766	1	2645565,	2645766,	2487	none	cmpl	cmpl	0,
605	SAV2505	chr	-	2645899	2647258	2645899	2647258	1	2645899,	2647258,	2488	gntP	cmpl	cmpl	0,
605	SAV2506	chr	-	2647374	2648928	2647374	2648928	1	2647374,	2648928,	2489	gntK	cmpl	cmpl	0,
605	SAV2507	chr	-	2648951	2649632	2648951	2649632	1	2648951,	2649632,	2490	gntR	cmpl	cmpl	0,
605	SAV2508	chr	-	2649784	2650549	2649784	2650549	1	2649784,	2650549,	2491	none	cmpl	cmpl	0,
605	SAV2509	chr	-	2650713	2651406	2650713	2651406	1	2650713,	2651406,	2492	none	cmpl	cmpl	0,
605	SAV2510	chr	-	2651636	2652125	2651636	2652125	1	2651636,	2652125,	2493	none	cmpl	cmpl	0,
605	SAV2511	chr	-	2652191	2654015	2652191	2654015	1	2652191,	2654015,	2494	none	cmpl	cmpl	0,
605	SAV2512	chr	-	2654491	2655769	2654491	2655769	1	2654491,	2655769,	2495	none	cmpl	cmpl	0,
605	SAV2513	chr	+	2656315	2656927	2656315	2656927	1	2656315,	2656927,	2496	none	cmpl	cmpl	0,
605	SAV2514	chr	+	2657444	2658140	2657444	2658140	1	2657444,	2658140,	2497	none	cmpl	cmpl	0,
605	SAV2515	chr	+	2658141	2658912	2658141	2658912	1	2658141,	2658912,	2498	none	cmpl	cmpl	0,
605	SAV2516	chr	+	2659284	2661249	2659284	2661249	1	2659284,	2661249,	2499	fbp	cmpl	cmpl	0,
605	SAV2517	chr	+	2661590	2662670	2661590	2662670	1	2661590,	2662670,	2500	none	cmpl	cmpl	0,
605	SAV2518	chr	-	2662774	2663368	2662774	2663368	1	2662774,	2663368,	2501	none	cmpl	cmpl	0,
605	SAV2519	chr	-	2663398	2664358	2663398	2664358	1	2663398,	2664358,	2502	none	cmpl	cmpl	0,
605	SAV2520	chr	-	2664435	2664870	2664435	2664870	1	2664435,	2664870,	2503	none	cmpl	cmpl	0,
605	SAV2521	chr	+	2665095	2665380	2665095	2665380	1	2665095,	2665380,	2504	none	cmpl	cmpl	0,
605	SAV2522	chr	+	2665550	2666357	2665550	2666357	1	2665550,	2666357,	2505	none	cmpl	cmpl	0,
605	SAV2523	chr	-	2666477	2667149	2666477	2667149	1	2666477,	2667149,	2506	none	cmpl	cmpl	0,
605	SAV2524	chr	+	2667355	2668411	2667355	2668411	1	2667355,	2668411,	2507	ddh	cmpl	cmpl	0,
605	SAV2525	chr	-	2668657	2669458	2668657	2669458	1	2668657,	2669458,	2508	none	cmpl	cmpl	0,
605	SAV2526	chr	+	2669777	2670413	2669777	2670413	1	2669777,	2670413,	2509	none	cmpl	cmpl	0,
605	SAV2527	chr	+	2670427	2671150	2670427	2671150	1	2670427,	2671150,	2510	none	cmpl	cmpl	0,
605	SAV2528	chr	-	2671311	2671932	2671311	2671932	1	2671311,	2671932,	2511	srtA	cmpl	cmpl	0,
605	SAV2529	chr	+	2672125	2672617	2672125	2672617	1	2672125,	2672617,	2512	none	cmpl	cmpl	0,
605	SAV2530	chr	-	2673109	2674009	2673109	2674009	1	2673109,	2674009,	2513	none	cmpl	cmpl	0,
605	SAV2531	chr	-	2674022	2674703	2674022	2674703	1	2674022,	2674703,	2514	none	cmpl	cmpl	0,
605	SAV2532	chr	-	2674705	2675749	2674705	2675749	1	2674705,	2675749,	2515	none	cmpl	cmpl	0,
605	SAV2533	chr	+	2676298	2676502	2676298	2676502	1	2676298,	2676502,	2516	none	cmpl	cmpl	0,
605	SAV2534	chr	+	2676693	2677620	2676693	2677620	1	2676693,	2677620,	2517	none	cmpl	cmpl	0,
605	SAV2535	chr	-	2677700	2678669	2677700	2678669	1	2677700,	2678669,	2518	none	cmpl	cmpl	0,
605	SAV2536	chr	-	2678789	2679146	2678789	2679146	1	2678789,	2679146,	2519	none	cmpl	cmpl	0,
605	SAV2537	chr	-	2679187	2679598	2679187	2679598	1	2679187,	2679598,	2520	none	cmpl	cmpl	0,
605	SAV2538	chr	-	2679977	2682044	2679977	2682044	1	2679977,	2682044,	2521	ptsG	cmpl	cmpl	0,
605	SAV2539	chr	-	2682344	2684084	2682344	2684084	1	2682344,	2684084,	2522	none	cmpl	cmpl	0,
605	SAV2540	chr	-	2684134	2684824	2684134	2684824	1	2684134,	2684824,	2523	none	cmpl	cmpl	0,
605	SAV2541	chr	-	2684816	2685212	2684816	2685212	1	2684816,	2685212,	2524	none	cmpl	cmpl	0,
605	SAV2542	chr	-	2685424	2686312	2685424	2686312	1	2685424,	2686312,	2525	none	cmpl	cmpl	0,
605	SAV2543	chr	+	2686469	2686688	2686469	2686688	1	2686469,	2686688,	2526	none	cmpl	cmpl	0,
605	SAV2544	chr	+	2687077	2687509	2687077	2687509	1	2687077,	2687509,	2527	none	cmpl	cmpl	0,
605	SAV2545	chr	-	2687647	2688925	2687647	2688925	1	2687647,	2688925,	2528	mvaA	cmpl	cmpl	0,
605	SAV2546	chr	+	2689179	2690346	2689179	2690346	1	2689179,	2690346,	2529	mvaS	cmpl	cmpl	0,
605	SAV2547	chr	-	2690510	2691032	2690510	2691032	1	2690510,	2691032,	2530	adaB	cmpl	cmpl	0,
605	SAV2548	chr	+	2691440	2693546	2691440	2693546	1	2691440,	2693546,	2531	clpL	cmpl	cmpl	0,
605	SAV2549	chr	-	2693614	2693785	2693614	2693785	1	2693614,	2693785,	2532	none	cmpl	cmpl	0,
605	SAV2550	chr	-	2693797	2695792	2693797	2695792	1	2693797,	2695792,	2533	feoB	cmpl	cmpl	0,
605	SAV2551	chr	-	2695803	2696031	2695803	2696031	1	2695803,	2696031,	2534	none	cmpl	cmpl	0,
605	SAV2552	chr	-	2696246	2698736	2696246	2698736	1	2696246,	2698736,	2535	none	cmpl	cmpl	0,
605	SAV2553	chr	+	2698880	2699429	2698880	2699429	1	2698880,	2699429,	2536	none	cmpl	cmpl	0,
605	SAV2554	chr	-	2699784	2701329	2699784	2701329	1	2699784,	2701329,	2537	rocA	cmpl	cmpl	0,
605	SAV2555	chr	-	2701518	2702118	2701518	2702118	1	2701518,	2702118,	2538	none	cmpl	cmpl	0,
605	SAV2556	chr	+	2702356	2702548	2702356	2702548	1	2702356,	2702548,	2539	none	cmpl	cmpl	0,
605	SAV2557	chr	+	2702787	2705196	2702787	2705196	1	2702787,	2705196,	2540	copA	cmpl	cmpl	0,
605	SAV2558	chr	+	2705733	2705940	2705733	2705940	1	2705733,	2705940,	2541	none	cmpl	cmpl	0,
605	SAV2559	chr	-	2706030	2707029	2706030	2707029	1	2706030,	2707029,	2542	none	cmpl	cmpl	0,
605	SAV2560	chr	-	2707051	2708206	2707051	2708206	1	2707051,	2708206,	2543	none	cmpl	cmpl	0,
605	SAV2561	chr	-	2708633	2710142	2708633	2710142	1	2708633,	2710142,	2544	crtN	cmpl	cmpl	0,
605	SAV2562	chr	-	2710153	2711017	2710153	2711017	1	2710153,	2711017,	2545	crtM	cmpl	cmpl	0,
605	SAV2563	chr	-	2711053	2712181	2711053	2712181	1	2711053,	2712181,	2546	none	cmpl	cmpl	0,
605	SAV2564	chr	-	2712186	2713680	2712186	2713680	1	2712186,	2713680,	2547	none	cmpl	cmpl	0,
605	SAV2565	chr	-	2713672	2714170	2713672	2714170	1	2713672,	2714170,	2548	none	cmpl	cmpl	0,
605	SAV2566	chr	-	2714335	2715103	2714335	2715103	1	2714335,	2715103,	2549	none	cmpl	cmpl	0,
605	SAV2567	chr	-	2715463	2717275	2715463	2717275	1	2715463,	2717275,	2550	none	cmpl	cmpl	0,
605	SAV2568	chr	-	2717787	2718276	2717787	2718276	1	2717787,	2718276,	2551	none	cmpl	cmpl	0,
605	SAV2569	chr	-	2718551	2719253	2718551	2719253	1	2718551,	2719253,	2552	isaA	cmpl	cmpl	0,
605	SAV2570	chr	-	2719860	2720916	2719860	2720916	1	2719860,	2720916,	2553	none	cmpl	cmpl	0,
605	SAV2571	chr	+	2721325	2721895	2721325	2721895	1	2721325,	2721895,	2554	none	cmpl	cmpl	0,
605	SAV2572	chr	+	2722272	2722593	2722272	2722593	1	2722272,	2722593,	2555	none	cmpl	cmpl	0,
605	SAV2573	chr	+	2722812	2723043	2722812	2723043	1	2722812,	2723043,	2556	none	cmpl	cmpl	0,
605	SAV2574	chr	-	2723115	2723274	2723115	2723274	1	2723115,	2723274,	2557	none	cmpl	cmpl	0,
605	SAV2575	chr	-	2723344	2723722	2723344	2723722	1	2723344,	2723722,	2558	none	cmpl	cmpl	0,
605	SAV2576	chr	-	2723738	2724560	2723738	2724560	1	2723738,	2724560,	2559	none	cmpl	cmpl	0,
605	SAV2577	chr	-	2724579	2724879	2724579	2724879	1	2724579,	2724879,	2560	none	cmpl	cmpl	0,
605	SAV2578	chr	+	2725009	2725567	2725009	2725567	1	2725009,	2725567,	2561	none	cmpl	cmpl	0,
605	SAV2579	chr	+	2725559	2726264	2725559	2726264	1	2725559,	2726264,	2562	none	cmpl	cmpl	0,
605	SAV2580	chr	+	2726361	2727372	2726361	2727372	1	2726361,	2727372,	2563	none	cmpl	cmpl	0,
605	SAV2581	chr	+	2727391	2728222	2727391	2728222	1	2727391,	2728222,	2564	none	cmpl	cmpl	0,
605	SAV2582	chr	-	2728368	2729259	2728368	2729259	1	2728368,	2729259,	2565	none	cmpl	cmpl	0,
605	SAV2583	chr	-	2729355	2730696	2729355	2730696	1	2729355,	2730696,	2566	none	cmpl	cmpl	0,
605	SAV2584	chr	-	2730689	2731796	2730689	2731796	1	2730689,	2731796,	2567	none	cmpl	cmpl	0,
605	SAV2585	chr	-	2732128	2732425	2732128	2732425	1	2732128,	2732425,	2568	none	cmpl	cmpl	0,
605	SAV2586	chr	-	2732412	2732781	2732412	2732781	1	2732412,	2732781,	2569	none	cmpl	cmpl	0,
605	SAV2587	chr	-	2732795	2733071	2732795	2733071	1	2732795,	2733071,	2570	none	cmpl	cmpl	0,
605	SAV2588	chr	-	2733414	2734281	2733414	2734281	1	2733414,	2734281,	2571	none	cmpl	cmpl	0,
605	SAV2589	chr	+	2734498	2735563	2734498	2735563	1	2734498,	2735563,	2572	none	cmpl	cmpl	0,
605	SAV2590	chr	+	2735717	2735993	2735717	2735993	1	2735717,	2735993,	2573	none	cmpl	cmpl	0,
605	SAV2591	chr	-	2736178	2736901	2736178	2736901	1	2736178,	2736901,	2574	none	cmpl	cmpl	0,
605	SAV2592	chr	+	2737254	2737704	2737254	2737704	1	2737254,	2737704,	2575	none	cmpl	cmpl	0,
605	SAV2593	chr	-	2737784	2738372	2737784	2738372	1	2737784,	2738372,	2576	none	cmpl	cmpl	0,
605	SAV2594	chr	+	2738514	2740197	2738514	2740197	1	2738514,	2740197,	2577	none	cmpl	cmpl	0,
605	SAV2595	chr	-	2740294	2740930	2740294	2740930	1	2740294,	2740930,	2578	none	cmpl	cmpl	0,
605	SAV2596	chr	-	2740945	2742022	2740945	2742022	1	2740945,	2742022,	2579	none	cmpl	cmpl	0,
605	SAV2597	chr	-	2742364	2742736	2742364	2742736	1	2742364,	2742736,	2580	panD	cmpl	cmpl	0,
605	SAV2598	chr	-	2742749	2743601	2742749	2743601	1	2742749,	2743601,	2581	panC	cmpl	cmpl	0,
605	SAV2599	chr	-	2743593	2744412	2743593	2744412	1	2743593,	2744412,	2582	panB	cmpl	cmpl	0,
605	SAV2600	chr	+	2744484	2745345	2744484	2745345	1	2744484,	2745345,	2583	none	cmpl	cmpl	0,
605	SAV2601	chr	-	2745430	2746135	2745430	2746135	1	2745430,	2746135,	2584	none	cmpl	cmpl	0,
605	SAV2602	chr	-	2746412	2747372	2746412	2747372	1	2746412,	2747372,	2585	none	cmpl	cmpl	0,
605	SAV2603	chr	+	2748057	2749506	2748057	2749506	1	2748057,	2749506,	2586	none	cmpl	cmpl	0,
605	SAV2604	chr	-	2749586	2750960	2749586	2750960	1	2749586,	2750960,	2587	none	cmpl	cmpl	0,
605	SAV2605	chr	+	2751181	2751598	2751181	2751598	1	2751181,	2751598,	2588	none	cmpl	cmpl	0,
75	SAV2606	chr	+	2751720	2752611	2751720	2752611	1	2751720,	2752611,	2589	none	cmpl	cmpl	0,
606	SAV2607	chr	-	2752804	2754301	2752804	2754301	1	2752804,	2754301,	2590	mqo2	cmpl	cmpl	0,
606	SAV2608	chr	+	2754677	2754926	2754677	2754926	1	2754677,	2754926,	2591	none	cmpl	cmpl	0,
606	SAV2609	chr	-	2754985	2756605	2754985	2756605	1	2754985,	2756605,	2592	none	cmpl	cmpl	0,
606	SAV2610	chr	-	2756777	2757221	2756777	2757221	1	2756777,	2757221,	2593	none	cmpl	cmpl	0,
606	SAV2611	chr	-	2757500	2757713	2757500	2757713	1	2757500,	2757713,	2594	none	cmpl	cmpl	0,
606	SAV2612	chr	-	2757990	2759700	2757990	2759700	1	2757990,	2759700,	2595	betA	cmpl	cmpl	0,
606	SAV2613	chr	-	2759960	2761451	2759960	2761451	1	2759960,	2761451,	2596	gbsA	cmpl	cmpl	0,
606	SAV2614	chr	+	2761700	2762267	2761700	2762267	1	2761700,	2762267,	2597	none	cmpl	cmpl	0,
606	SAV2615	chr	-	2762437	2764060	2762437	2764060	1	2762437,	2764060,	2598	cudT	cmpl	cmpl	0,
606	SAV2616	chr	-	2764578	2765115	2764578	2765115	1	2764578,	2765115,	2599	none	cmpl	cmpl	0,
606	SAV2617	chr	-	2765111	2766962	2765111	2766962	1	2765111,	2766962,	2600	nrdD	cmpl	cmpl	0,
606	SAV2618	chr	-	2767151	2768522	2767151	2768522	1	2767151,	2768522,	2601	none	cmpl	cmpl	0,
606	SAV2619	chr	-	2769014	2769620	2769014	2769620	1	2769014,	2769620,	2602	none	cmpl	cmpl	0,
606	SAV2620	chr	-	2769682	2771563	2769682	2771563	1	2769682,	2771563,	2603	none	cmpl	cmpl	0,
606	SAV2621	chr	-	2771956	2772454	2771956	2772454	1	2771956,	2772454,	2604	none	cmpl	cmpl	0,
606	SAV2622	chr	-	2773877	2775878	2773877	2775878	1	2773877,	2775878,	2605	none	cmpl	cmpl	0,
606	SAV2623	chr	-	2775874	2776630	2775874	2776630	1	2775874,	2776630,	2606	none	cmpl	cmpl	0,
606	SAV2624	chr	-	2776737	2777625	2776737	2777625	1	2776737,	2777625,	2607	none	cmpl	cmpl	0,
606	SAV2625	chr	-	2777635	2778301	2777635	2778301	1	2777635,	2778301,	2608	none	cmpl	cmpl	0,
606	SAV2626	chr	-	2778326	2778527	2778326	2778527	1	2778326,	2778527,	2609	none	cmpl	cmpl	0,
606	SAV2627	chr	+	2778724	2780149	2778724	2780149	1	2778724,	2780149,	2610	phoB	cmpl	cmpl	0,
606	SAV2628	chr	-	2780431	2780905	2780431	2780905	1	2780431,	2780905,	2611	none	cmpl	cmpl	0,
606	SAV2629	chr	-	2781131	2781893	2781131	2781893	1	2781131,	2781893,	2612	none	cmpl	cmpl	0,
606	SAV2630	chr	-	2782008	2784642	2782008	2784642	1	2782008,	2784642,	2613	clfB	cmpl	cmpl	0,
606	SAV2631	chr	-	2784991	2785696	2784991	2785696	1	2784991,	2785696,	2614	none	cmpl	cmpl	0,
606	SAV2632	chr	-	2785794	2786736	2785794	2786736	1	2785794,	2786736,	2615	arcC	cmpl	cmpl	0,
606	SAV2633	chr	-	2786752	2788183	2786752	2788183	1	2786752,	2788183,	2616	arcD	cmpl	cmpl	0,
606	SAV2634	chr	-	2788273	2789284	2788273	2789284	1	2788273,	2789284,	2617	arcB	cmpl	cmpl	0,
606	SAV2635	chr	-	2789316	2790552	2789316	2790552	1	2789316,	2790552,	2618	arcA	cmpl	cmpl	0,
606	SAV2636	chr	-	2790898	2791348	2790898	2791348	1	2790898,	2791348,	2619	none	cmpl	cmpl	0,
606	SAV2637	chr	-	2791714	2793244	2791714	2793244	1	2791714,	2793244,	2620	aur	cmpl	cmpl	0,
606	SAV2638	chr	-	2793667	2794195	2793667	2794195	1	2793667,	2794195,	2621	isaB	cmpl	cmpl	0,
606	SAV2639	chr	+	2794452	2794911	2794452	2794911	1	2794452,	2794911,	2622	none	cmpl	cmpl	0,
606	SAV2640	chr	+	2795150	2797025	2795150	2797025	1	2795150,	2797025,	2623	none	cmpl	cmpl	0,
606	SAV2641	chr	+	2797100	2799053	2797100	2799053	1	2797100,	2799053,	2624	none	cmpl	cmpl	0,
606	SAV2642	chr	+	2799066	2800005	2799066	2800005	1	2799066,	2800005,	2625	pmi	cmpl	cmpl	0,
606	SAV2643	chr	-	2800116	2803098	2800116	2803098	1	2800116,	2803098,	2626	none	cmpl	cmpl	0,
606	SAV2644	chr	+	2803308	2805168	2803308	2805168	1	2803308,	2805168,	2627	none	cmpl	cmpl	0,
606	SAV2645	chr	-	2805432	2805993	2805432	2805993	1	2805432,	2805993,	2628	none	cmpl	cmpl	0,
606	SAV2646	chr	-	2806161	2808069	2806161	2808069	1	2806161,	2808069,	2629	none	cmpl	cmpl	0,
606	SAV2647	chr	-	2808309	2809668	2808309	2809668	1	2808309,	2809668,	2630	none	cmpl	cmpl	0,
606	SAV2648	chr	-	2809660	2811169	2809660	2811169	1	2809660,	2811169,	2631	none	cmpl	cmpl	0,
606	SAV2649	chr	-	2811186	2813577	2811186	2813577	1	2811186,	2813577,	2632	none	cmpl	cmpl	0,
606	SAV2650	chr	-	2813566	2814607	2813566	2814607	1	2813566,	2814607,	2633	none	cmpl	cmpl	0,
606	SAV2651	chr	-	2814503	2816072	2814503	2816072	1	2814503,	2816072,	2634	none	cmpl	cmpl	0,
606	SAV2652	chr	-	2816061	2817615	2816061	2817615	1	2816061,	2817615,	2635	none	cmpl	cmpl	0,
606	SAV2653	chr	-	2817625	2818837	2817625	2818837	1	2817625,	2818837,	2636	secY	cmpl	cmpl	0,
606	SAV2654	chr	-	2818966	2825782	2818966	2825782	1	2818966,	2825782,	2637	none	cmpl	cmpl	0,
606	SAV2655	chr	-	2826325	2827018	2826325	2827018	1	2826325,	2827018,	2638	none	cmpl	cmpl	0,
606	SAV2656	chr	+	2827337	2827712	2827337	2827712	1	2827337,	2827712,	2639	none	cmpl	cmpl	0,
606	SAV2657	chr	+	2827695	2828001	2827695	2828001	1	2827695,	2828001,	2640	none	cmpl	cmpl	0,
606	SAV2658	chr	+	2828154	2828514	2828154	2828514	1	2828154,	2828514,	2641	none	cmpl	cmpl	0,
606	SAV2659	chr	-	2828598	2829210	2828598	2829210	1	2828598,	2829210,	2642	none	cmpl	cmpl	0,
606	SAV2660	chr	-	2829288	2829765	2829288	2829765	1	2829288,	2829765,	2643	none	cmpl	cmpl	0,
606	SAV2661	chr	-	2829767	2830268	2829767	2830268	1	2829767,	2830268,	2644	none	cmpl	cmpl	0,
606	SAV2662	chr	-	2830502	2831270	2830502	2831270	1	2830502,	2831270,	2645	none	cmpl	cmpl	0,
606	SAV2663	chr	-	2831266	2831959	2831266	2831959	1	2831266,	2831959,	2646	none	cmpl	cmpl	0,
606	SAV2664	chr	-	2831975	2832638	2831975	2832638	1	2831975,	2832638,	2647	none	cmpl	cmpl	0,
606	SAV2665	chr	-	2833486	2834047	2833486	2834047	1	2833486,	2834047,	2648	icaR	cmpl	cmpl	0,
606	SAV2666	chr	+	2834210	2835449	2834210	2835449	1	2834210,	2835449,	2649	icaA	cmpl	cmpl	0,
606	SAV2667	chr	+	2835412	2835718	2835412	2835718	1	2835412,	2835718,	2650	icaD	cmpl	cmpl	0,
606	SAV2668	chr	+	2835714	2836587	2835714	2836587	1	2835714,	2836587,	2651	icaB	cmpl	cmpl	0,
606	SAV2669	chr	+	2836573	2837626	2836573	2837626	1	2836573,	2837626,	2652	icaC	cmpl	cmpl	0,
606	SAV2670	chr	+	2837768	2837879	2837768	2837879	1	2837768,	2837879,	2653	none	cmpl	cmpl	0,
606	SAV2671	chr	-	2837960	2840006	2837960	2840006	1	2837960,	2840006,	2654	lip	cmpl	cmpl	0,
606	SAV2672	chr	-	2841095	2841728	2841095	2841728	1	2841095,	2841728,	2655	hisI	cmpl	cmpl	0,
606	SAV2673	chr	-	2841724	2842483	2841724	2842483	1	2841724,	2842483,	2656	hisF	cmpl	cmpl	0,
606	SAV2674	chr	-	2842479	2843184	2842479	2843184	1	2842479,	2843184,	2657	none	cmpl	cmpl	0,
606	SAV2675	chr	-	2843176	2843755	2843176	2843755	1	2843176,	2843755,	2658	hisH	cmpl	cmpl	0,
606	SAV2676	chr	-	2843751	2844330	2843751	2844330	1	2843751,	2844330,	2659	hisB	cmpl	cmpl	0,
606	SAV2677	chr	-	2844298	2845312	2844298	2845312	1	2844298,	2845312,	2660	none	cmpl	cmpl	0,
606	SAV2678	chr	-	2845327	2846578	2845327	2846578	1	2845327,	2846578,	2661	none	cmpl	cmpl	0,
606	SAV2679	chr	-	2846570	2847185	2846570	2847185	1	2846570,	2847185,	2662	hisG	cmpl	cmpl	0,
606	SAV2680	chr	-	2847202	2848021	2847202	2848021	1	2847202,	2848021,	2663	hisZ	cmpl	cmpl	0,
606	SAV2681	chr	-	2848324	2849449	2848324	2849449	1	2848324,	2849449,	2664	none	cmpl	cmpl	0,
606	SAV2682	chr	-	2849566	2850064	2849566	2850064	1	2849566,	2850064,	2665	none	cmpl	cmpl	0,
606	SAV2683	chr	-	2850110	2850944	2850110	2850944	1	2850110,	2850944,	2666	none	cmpl	cmpl	0,
606	SAV2684	chr	-	2850940	2852548	2850940	2852548	1	2850940,	2852548,	2667	none	cmpl	cmpl	0,
606	SAV2685	chr	-	2852705	2853260	2852705	2853260	1	2852705,	2853260,	2668	none	cmpl	cmpl	0,
606	SAV2686	chr	-	2853288	2854137	2853288	2854137	1	2853288,	2854137,	2669	none	cmpl	cmpl	0,
606	SAV2687	chr	+	2854515	2855031	2854515	2855031	1	2854515,	2855031,	2670	none	cmpl	cmpl	0,
606	SAV2688	chr	-	2855181	2856156	2855181	2856156	1	2855181,	2856156,	2671	drp35	cmpl	cmpl	0,
606	SAV2689	chr	+	2856396	2857353	2856396	2857353	1	2856396,	2857353,	2672	none	cmpl	cmpl	0,
606	SAV2690	chr	+	2857504	2858143	2857504	2858143	1	2857504,	2858143,	2673	pcp	cmpl	cmpl	0,
606	SAV2691	chr	-	2858261	2859029	2858261	2859029	1	2858261,	2859029,	2674	none	cmpl	cmpl	0,
